Year	Month	Year_month	monthnum	Mussel	size	Barn_amount	Barn_prop	Barn_old	Mint_m	Mint_f	Mint_eggs	sum_int	Mori_m	Mori_f	Mori_eggs	sum_ori	juv	oyster	O_size	O_Mori_m	O_Mori_f	O_Mori_eggs	O_Mori_sum	O_Mori_juv
2016	Januar	2016_Januar	1	8	47.28	NA	NA	NA	NA	NA	1	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2016	Januar	2016_Januar	1	9	45.49	NA	NA	NA	NA	NA	2	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2016	Januar	2016_Januar	1	10	40.69	NA	NA	NA	NA	NA	0	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2016	Januar	2016_Januar	1	11	40.96	NA	NA	NA	NA	NA	0	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2016	Januar	2016_Januar	1	12	50.44	NA	NA	NA	NA	NA	0	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2016	Januar	2016_Januar	1	13	40.17	NA	NA	NA	NA	NA	0	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2016	Januar	2016_Januar	1	14	50.5	NA	NA	NA	NA	NA	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2016	Januar	2016_Januar	1	15	47.26	NA	NA	NA	NA	NA	0	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2016	Januar	2016_Januar	1	16	49.38	NA	NA	NA	NA	NA	0	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2016	Januar	2016_Januar	1	17	47.36	NA	NA	NA	NA	NA	0	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2016	Januar	2016_Januar	1	18	43.85	NA	NA	NA	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2016	Januar	2016_Januar	1	19	43.83	NA	NA	NA	NA	NA	4	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2016	Januar	2016_Januar	1	20	44.44	NA	NA	NA	NA	NA	0	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2016	Januar	2016_Januar	1	21	46.11	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2016	Januar	2016_Januar	1	22	42.46	NA	NA	NA	NA	NA	0	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2016	Januar	2016_Januar	1	23	51.06	NA	NA	NA	NA	NA	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2016	Januar	2016_Januar	1	24	41.08	NA	NA	NA	NA	NA	0	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2016	Januar	2016_Januar	1	25	48.76	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2016	Januar	2016_Januar	1	26	50.66	NA	NA	NA	NA	NA	0	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2016	Januar	2016_Januar	1	27	46.17	NA	NA	NA	NA	NA	0	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2016	Januar	2016_Januar	1	28	43.5	NA	NA	NA	NA	NA	0	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2016	Januar	2016_Januar	1	29	46.74	NA	NA	NA	NA	NA	2	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2016	Januar	2016_Januar	1	30	46.22	NA	NA	NA	NA	NA	0	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	1	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	8	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	14	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	7	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	2	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	3	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	7	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	1	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	2	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	9	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	10	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	2	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	7	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	7	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	28	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	12	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	1	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	11	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	1	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	2	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	7	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	7	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	11	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	2	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	1	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	2	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	7	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	1	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	3	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Jun	2016_Jun	6	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA
2016	Oktober	2016_Oktober	10	102	56.07	NA	NA	NA	0	0	0	1	0	0	0	0	0	1	108.97	0	0	0	0	NA
2016	Oktober	2016_Oktober	10	103	62.19	NA	NA	NA	1	0	0	1	0	1	1	1	0	2	114.11	0	0	0	0	NA
2016	Oktober	2016_Oktober	10	104	60.01	NA	NA	NA	1	0	0	1	1	0	0	1	0	3	80.05	0	0	0	1	NA
2016	Oktober	2016_Oktober	10	105	52.29	NA	NA	NA	1	0	0	1	0	1	1	1	0	4	90.61	0	1	0	1	NA
2016	Oktober	2016_Oktober	10	106	56.32	NA	NA	NA	0	0	0	11	0	0	0	2	2	5	74.88	0	0	0	0	NA
2016	Oktober	2016_Oktober	10	107	59.74	NA	NA	NA	8	0	0	8	0	1	1	1	0	6	96.06	0	0	0	0	NA
2016	Oktober	2016_Oktober	10	108	60.84	NA	NA	NA	5	4	3	9	0	0	0	0	0	7	78.01	0	0	0	0	NA
2016	Oktober	2016_Oktober	10	109	54.94	NA	NA	NA	0	1	0	4	0	2	0	2	0	8	95.78	0	0	0	0	NA
2016	Oktober	2016_Oktober	10	110	53.93	NA	NA	NA	0	1	1	5	0	0	0	0	0	9	87.99	3	7	4	10	NA
2016	Oktober	2016_Oktober	10	111	60.52	NA	NA	NA	0	4	1	4	0	0	0	0	0	10	72.84	0	0	0	0	NA
2016	Oktober	2016_Oktober	10	112	52.32	NA	NA	NA	0	0	0	0	0	1	0	1	0	11	102.9	0	0	0	0	NA
2016	Oktober	2016_Oktober	10	113	47.86	NA	NA	NA	0	0	0	5	0	0	0	0	0	12	109.18	0	0	0	0	NA
2016	Oktober	2016_Oktober	10	114	56.03	NA	NA	NA	0	1	0	1	0	0	0	0	0	13	106.46	0	0	0	0	NA
2016	Oktober	2016_Oktober	10	115	54.7	NA	NA	NA	0	0	0	2	0	0	0	0	0	14	68.85	0	0	0	0	NA
2016	Oktober	2016_Oktober	10	116	54.65	NA	NA	NA	0	0	0	1	0	0	0	0	0	15	68.63	9	6	5	15	NA
2016	Oktober	2016_Oktober	10	117	54.98	NA	NA	NA	1	0	0	1	0	2	0	2	0	16	72.34	0	0	0	0	NA
2016	Oktober	2016_Oktober	10	118	55.68	NA	NA	NA	2	4	3	6	0	0	0	0	0	17	120.4	0	0	0	0	NA
2016	Oktober	2016_Oktober	10	119	62.39	NA	NA	NA	3	2	1	5	0	0	0	0	0	18	92.93	0	0	0	0	NA
2016	Oktober	2016_Oktober	10	120	56.25	NA	NA	NA	3	2	0	5	0	0	0	0	0	19	95.74	0	0	0	0	NA
2016	Oktober	2016_Oktober	10	121	52.99	NA	NA	NA	0	1	1	1	0	0	0	0	0	20	71.74	0	0	0	0	NA
2016	Oktober	2016_Oktober	10	122	55.22	NA	NA	NA	3	2	2	5	1	3	3	4	0	21	84.64	0	0	0	0	NA
2016	Oktober	2016_Oktober	10	123	55.31	NA	NA	NA	0	1	0	1	1	2	2	3	0	22	82.82	0	0	0	0	NA
2016	Oktober	2016_Oktober	10	124	57.83	NA	NA	NA	3	0	0	3	0	0	0	0	0	23	102.53	0	0	0	0	NA
2016	Oktober	2016_Oktober	10	125	57.95	NA	NA	NA	0	0	0	0	0	0	0	0	0	24	81.82	0	0	0	0	NA
2016	Oktober	2016_Oktober	10	126	58.5	NA	NA	NA	6	2	2	8	0	0	0	0	0	25	76.6	0	0	0	0	NA
2016	Oktober	2016_Oktober	10	127	59.86	NA	NA	NA	2	1	1	3	0	0	0	0	0	26	68.45	0	0	0	0	NA
2016	Oktober	2016_Oktober	10	128	59.1	NA	NA	NA	5	2	0	7	0	1	1	1	0	27	85.86	0	0	0	0	NA
2016	Oktober	2016_Oktober	10	129	56.51	NA	NA	NA	2	1	0	4	0	0	0	0	0	28	75.36	0	0	0	0	NA
2016	Oktober	2016_Oktober	10	130	60.36	NA	NA	NA	3	2	1	5	0	0	0	0	0	29	70.27	0	0	0	0	NA
2016	Oktober	2016_Oktober	10	131	63.42	NA	NA	NA	3	2	2	5	0	0	0	0	0	30	74.02	0	0	0	0	NA
2016	Oktober	2016_Oktober	10	132	56.78	NA	NA	NA	6	1	0	8	0	0	0	0	0	31	84.94	7	2	2	9	NA
2016	Oktober	2016_Oktober	10	133	55.88	NA	NA	NA	0	2	1	3	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
2016	Oktober	2016_Oktober	10	134	55.45	NA	NA	NA	4	3	0	7	0	3	1	3	0	NA	NA	NA	NA	NA	NA	NA
2016	Oktober	2016_Oktober	10	135	51.12	NA	NA	NA	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
2016	Oktober	2016_Oktober	10	136	48.86	NA	NA	NA	5	4	1	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
2016	Oktober	2016_Oktober	10	137	52.96	NA	NA	NA	4	2	1	6	1	0	0	1	0	NA	NA	NA	NA	NA	NA	NA
2016	Oktober	2016_Oktober	10	138	50.47	NA	NA	NA	1	0	0	1	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
2016	Oktober	2016_Oktober	10	139	62.11	NA	NA	NA	6	1	1	7	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
2016	Oktober	2016_Oktober	10	140	54.01	NA	NA	NA	0	1	0	1	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
2016	Oktober	2016_Oktober	10	141	50.78	NA	NA	NA	2	1	0	5	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
2016	Oktober	2016_Oktober	10	142	48.54	NA	NA	NA	6	3	2	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
2016	Oktober	2016_Oktober	10	143	50.88	NA	NA	NA	0	0	0	0	1	1	1	2	0	NA	NA	NA	NA	NA	NA	NA
2016	Oktober	2016_Oktober	10	144	50.42	NA	NA	NA	2	4	0	6	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
2016	Oktober	2016_Oktober	10	145	52.28	NA	NA	NA	4	1	1	5	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
2016	Oktober	2016_Oktober	10	146	50.39	NA	NA	NA	3	0	0	3	1	0	0	1	0	NA	NA	NA	NA	NA	NA	NA
2016	Oktober	2016_Oktober	10	147	56.25	NA	NA	NA	0	3	2	3	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
2016	Oktober	2016_Oktober	10	148	51.21	NA	NA	NA	2	1	1	3	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
2016	Oktober	2016_Oktober	10	149	55.28	NA	NA	NA	2	1	1	3	0	1	0	1	0	NA	NA	NA	NA	NA	NA	NA
2016	Oktober	2016_Oktober	10	150	54.26	NA	NA	NA	2	0	0	2	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
2016	Oktober	2016_Oktober	10	151	56.41	NA	NA	NA	2	2	1	4	1	0	0	1	0	NA	NA	NA	NA	NA	NA	NA
2016	Oktober	2016_Oktober	10	152	58.28	NA	NA	NA	7	1	1	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
2016	Oktober	2016_Oktober	10	153	58.91	NA	NA	NA	8	2	0	11	1	1	0	2	0	NA	NA	NA	NA	NA	NA	NA
2016	Oktober	2016_Oktober	10	154	49.53	NA	NA	NA	2	0	0	3	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
2016	Oktober	2016_Oktober	10	155	50.01	NA	NA	NA	5	2	2	7	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
2016	Oktober	2016_Oktober	10	156	54.4	NA	NA	NA	2	1	1	3	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
2016	Oktober	2016_Oktober	10	157	46.58	NA	NA	NA	2	0	0	2	1	0	0	1	0	NA	NA	NA	NA	NA	NA	NA
2016	Oktober	2016_Oktober	10	158	53.04	NA	NA	NA	3	1	0	4	0	1	0	1	0	NA	NA	NA	NA	NA	NA	NA
2016	Oktober	2016_Oktober	10	159	49.35	NA	NA	NA	4	2	1	6	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
2016	Oktober	2016_Oktober	10	160	51.69	NA	NA	NA	2	1	1	3	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
2016	Oktober	2016_Oktober	10	161	55.91	NA	NA	NA	2	1	1	3	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
2016	Oktober	2016_Oktober	10	162	40.96	NA	NA	NA	2	5	2	8	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
2016	Oktober	2016_Oktober	10	163	41.27	NA	NA	NA	14	6	4	20	1	1	0	2	0	NA	NA	NA	NA	NA	NA	NA
2016	Oktober	2016_Oktober	10	164	40.01	NA	NA	NA	0	2	1	2	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
